order_id,rating,feedback_tag
ORD-US-32636,5,on_time
ORD-US-32637,5,on_time
ORD-US-32638,3,on_time
ORD-US-32639,5,on_time
ORD-US-32640,4,on_time
ORD-US-32641,5,on_time
ORD-US-32642,5,on_time
ORD-US-32643,3,on_time
ORD-US-32644,3,on_time
ORD-US-32645,3,on_time
ORD-US-32646,5,on_time
ORD-US-32647,5,on_time
ORD-US-32648,4,on_time
ORD-US-32649,1,on_time
ORD-US-32650,4,on_time
ORD-US-32651,4,on_time
ORD-US-32652,3,on_time
ORD-US-32653,4,delivery_issue
ORD-US-32654,3,on_time
ORD-US-32655,5,on_time
ORD-US-32656,3,delivery_issue
ORD-US-32657,4,on_time
ORD-US-32658,3,on_time
ORD-US-32659,5,on_time
ORD-US-32660,5,on_time
ORD-US-32661,5,on_time
ORD-US-32662,4,delivery_issue
ORD-US-32663,5,on_time
ORD-US-32664,2,on_time
ORD-US-32665,1,on_time
ORD-US-32666,3,on_time
ORD-US-32667,5,on_time
ORD-US-32668,5,on_time
ORD-US-32669,5,on_time
ORD-US-32670,4,on_time
ORD-US-32671,2,on_time
ORD-US-32672,5,on_time
ORD-US-32673,5,on_time
ORD-US-32674,5,on_time
ORD-US-32675,4,on_time
ORD-US-32676,5,delivery_issue
ORD-US-32677,5,on_time
ORD-US-32678,4,on_time
ORD-US-32679,5,on_time
ORD-US-32680,5,on_time
ORD-US-32681,4,on_time
ORD-US-32682,4,on_time
ORD-US-32683,5,on_time
ORD-US-32684,5,on_time
ORD-US-32685,5,on_time
ORD-US-32686,5,on_time
ORD-US-32687,4,on_time
ORD-US-32688,5,on_time
ORD-US-32689,4,on_time
ORD-US-32690,2,on_time
ORD-US-32691,5,on_time
ORD-US-32692,5,on_time
ORD-US-32693,4,on_time
ORD-US-32694,5,on_time
ORD-US-32695,5,on_time
ORD-US-32696,5,on_time
ORD-US-32697,2,on_time
ORD-US-32698,5,on_time
ORD-US-32699,5,on_time
ORD-US-32700,5,on_time
ORD-US-32701,5,on_time
ORD-US-32702,5,on_time
ORD-US-32703,5,on_time
ORD-US-32704,5,on_time
ORD-US-32705,4,on_time
ORD-US-32706,4,on_time
ORD-US-32707,5,on_time
ORD-US-32708,5,on_time
ORD-US-32709,5,on_time
ORD-US-32710,5,on_time
ORD-US-32711,5,on_time
ORD-US-32712,5,on_time
ORD-US-32713,5,on_time
ORD-US-32714,5,on_time
ORD-US-32715,5,on_time
ORD-US-32716,2,merchant_delay
ORD-US-32717,2,on_time
ORD-US-32718,5,on_time
ORD-US-32719,4,on_time
ORD-US-32720,5,on_time
ORD-US-32721,4,on_time
ORD-US-32722,5,on_time
ORD-US-32723,4,on_time
ORD-US-32724,5,on_time
ORD-US-32725,5,on_time
ORD-US-32726,3,on_time
ORD-US-32727,3,on_time
ORD-US-32728,4,on_time
ORD-US-32729,4,on_time
ORD-US-32730,4,on_time
ORD-US-32731,4,on_time
ORD-US-32732,5,on_time
ORD-US-32733,4,on_time
ORD-US-32734,5,on_time
ORD-US-32735,4,on_time
ORD-US-32736,4,on_time
ORD-US-32737,1,on_time
ORD-US-32738,4,on_time
ORD-US-32739,5,on_time
ORD-US-32740,5,on_time
ORD-US-32741,5,on_time
ORD-US-32742,5,on_time
ORD-US-32743,3,on_time
ORD-US-32744,5,on_time
ORD-US-32745,5,on_time
ORD-US-32746,5,on_time
ORD-US-32747,5,on_time
ORD-US-32748,5,on_time
ORD-US-32749,5,on_time
ORD-US-32750,5,on_time
ORD-US-32751,5,on_time
ORD-US-32752,5,on_time
ORD-US-32753,4,on_time
ORD-US-32754,5,on_time
ORD-US-32755,5,on_time
ORD-US-32756,5,on_time
ORD-US-32757,3,on_time
ORD-US-32758,4,on_time
ORD-US-32759,4,on_time
ORD-US-32760,4,on_time
ORD-US-32761,4,on_time
ORD-US-32762,5,on_time
ORD-US-32763,4,on_time
ORD-US-32764,5,on_time
ORD-US-32765,4,on_time
ORD-US-32766,5,on_time
ORD-US-32767,4,on_time
ORD-US-32768,4,on_time
ORD-US-32769,5,on_time
ORD-US-32770,3,on_time
ORD-US-32771,4,on_time
ORD-US-32772,5,on_time
ORD-US-32773,5,on_time
ORD-US-32774,3,on_time
ORD-US-32775,5,on_time
ORD-US-32776,4,on_time
ORD-US-32777,4,on_time
ORD-US-32778,5,on_time
ORD-US-32779,5,on_time
ORD-US-32780,5,on_time
ORD-US-32781,5,on_time
ORD-US-32782,4,on_time
ORD-US-32783,5,on_time
ORD-US-32784,5,on_time
ORD-US-32785,5,on_time
ORD-US-32786,4,on_time
ORD-US-32787,5,on_time
ORD-US-32788,2,on_time
ORD-US-32789,5,on_time
ORD-US-32790,5,on_time
ORD-US-32791,3,on_time
ORD-US-32792,3,on_time
ORD-US-32793,4,on_time
ORD-US-32794,4,on_time
ORD-US-32795,2,on_time
ORD-US-32796,5,on_time
ORD-US-32797,5,on_time
ORD-US-32798,5,on_time
ORD-US-32799,5,on_time
ORD-US-32800,4,on_time
ORD-US-32801,1,on_time
ORD-US-32802,5,on_time
ORD-US-32803,2,on_time
ORD-US-32804,3,on_time
ORD-US-32805,5,on_time
ORD-US-32806,4,on_time
ORD-US-32807,5,on_time
ORD-US-32808,5,on_time
ORD-US-32809,2,delivery_issue
ORD-US-32810,5,on_time
ORD-US-32811,3,on_time
ORD-US-32812,5,on_time
ORD-US-32813,4,on_time
ORD-US-32814,5,on_time
ORD-US-32815,5,on_time
ORD-US-32816,5,on_time
ORD-US-32817,5,on_time
ORD-US-32818,3,on_time
ORD-US-32819,5,on_time
ORD-US-32820,3,on_time
ORD-US-32821,5,on_time
ORD-US-32822,5,on_time
ORD-US-32823,3,on_time
ORD-US-32824,5,on_time
ORD-US-32825,5,on_time
ORD-US-32826,5,on_time
ORD-US-32827,5,on_time
ORD-US-32828,4,on_time
ORD-US-32829,5,on_time
ORD-US-32830,3,on_time
ORD-US-32831,4,on_time
ORD-US-32832,5,on_time
ORD-US-32833,5,on_time
ORD-US-32834,4,on_time
ORD-US-32835,4,on_time
ORD-US-32836,5,on_time
ORD-US-32837,4,on_time
ORD-US-32838,4,on_time
ORD-US-32839,4,on_time
ORD-US-32840,5,on_time
ORD-US-32841,3,on_time
ORD-US-32842,3,on_time
ORD-US-32843,4,on_time
ORD-US-32844,5,on_time
ORD-US-32845,4,on_time
ORD-US-32846,4,on_time
ORD-US-32847,5,on_time
ORD-US-32848,5,on_time
ORD-US-32849,5,on_time
ORD-US-32850,4,on_time
ORD-US-32851,4,on_time
ORD-US-32852,5,on_time
ORD-US-32853,4,on_time
ORD-US-32854,5,on_time
ORD-US-32855,5,on_time
ORD-US-32856,4,on_time
ORD-US-32857,4,on_time
ORD-US-32858,5,on_time
ORD-US-32859,5,on_time
ORD-US-32860,4,on_time
ORD-US-32861,4,on_time
ORD-US-32862,5,on_time
ORD-US-32863,4,on_time
ORD-US-32864,3,on_time
ORD-US-32865,4,on_time
ORD-US-32866,4,on_time
ORD-US-32867,2,on_time
ORD-US-32868,5,on_time
ORD-US-32869,4,on_time
ORD-US-32870,3,on_time
ORD-US-32871,5,on_time
ORD-US-32872,4,on_time
ORD-US-32873,5,on_time
ORD-US-32874,4,on_time
ORD-US-32875,5,on_time
ORD-US-32876,5,on_time
ORD-US-32877,4,on_time
ORD-US-32878,5,on_time
ORD-US-32879,4,on_time
ORD-US-32880,5,on_time
ORD-US-32881,5,on_time
ORD-US-32882,5,on_time
ORD-US-32883,2,on_time
ORD-US-32884,5,on_time
ORD-US-32885,5,on_time
ORD-US-32886,3,on_time
ORD-US-32887,4,on_time
ORD-US-32888,5,on_time
ORD-US-32889,1,on_time
ORD-US-32890,5,on_time
ORD-US-32891,5,on_time
ORD-US-32892,5,on_time
ORD-US-32893,5,on_time
ORD-US-32894,4,on_time
ORD-US-32895,5,on_time
ORD-US-32896,5,on_time
ORD-US-32897,4,on_time
ORD-US-32898,5,on_time
ORD-US-32899,5,on_time
ORD-US-32900,5,on_time
ORD-US-32901,5,on_time
ORD-US-32902,5,on_time
ORD-US-32903,5,on_time
ORD-US-32904,5,on_time
ORD-US-32905,3,on_time
ORD-US-32906,5,on_time
ORD-US-32907,5,on_time
ORD-US-32908,5,on_time
ORD-US-32909,4,on_time
ORD-US-32910,5,on_time
ORD-US-32911,5,on_time
ORD-US-32912,5,on_time
ORD-US-32913,5,on_time
ORD-US-32914,3,on_time
ORD-US-32915,4,on_time
ORD-US-32916,4,on_time
ORD-US-32917,4,on_time
ORD-US-32918,5,on_time
ORD-US-32919,4,on_time
ORD-US-32920,4,on_time
ORD-US-32921,3,on_time
ORD-US-32922,4,on_time
ORD-US-32923,4,on_time
ORD-US-32924,5,on_time
ORD-US-32925,5,on_time
ORD-US-32926,4,on_time
ORD-US-32927,5,on_time
ORD-US-32928,4,on_time
ORD-US-32929,5,on_time
ORD-US-32930,5,on_time
ORD-US-32931,4,on_time
ORD-US-32932,5,on_time
ORD-US-32933,5,on_time
ORD-US-32934,5,on_time
ORD-US-32935,1,on_time
ORD-US-32936,5,on_time
ORD-US-32937,2,on_time
ORD-US-32938,4,on_time
ORD-US-32939,4,on_time
ORD-US-32940,5,on_time
ORD-US-32941,2,delivery_issue
ORD-US-32942,4,on_time
ORD-US-32943,5,on_time
ORD-US-32944,5,on_time
ORD-US-32945,4,on_time
ORD-US-32946,5,on_time
ORD-US-32947,4,on_time
ORD-US-32948,5,on_time
ORD-US-32949,4,on_time
ORD-US-32950,3,on_time
ORD-US-32951,5,on_time
ORD-US-32952,4,on_time
ORD-US-32953,3,on_time
ORD-US-32954,5,on_time
ORD-US-32955,5,on_time
ORD-US-32956,5,on_time
ORD-US-32957,5,on_time
ORD-US-32958,5,on_time
ORD-US-32959,4,on_time
ORD-US-32960,3,on_time
ORD-US-32961,4,on_time
ORD-US-32962,5,on_time
ORD-US-32963,4,on_time
ORD-US-32964,2,on_time
ORD-US-32965,5,on_time
ORD-US-32966,5,on_time
ORD-US-32967,4,on_time
ORD-US-32968,5,on_time
ORD-US-32969,4,on_time
ORD-US-32970,5,on_time
ORD-US-32971,5,on_time
ORD-US-32972,4,on_time
ORD-US-32973,4,on_time
ORD-US-32974,5,on_time
ORD-US-32975,5,on_time
ORD-US-32976,4,on_time
ORD-US-32977,1,on_time
ORD-US-32978,4,on_time
ORD-US-32979,5,on_time
ORD-US-32980,4,on_time
ORD-US-32981,5,on_time
ORD-US-32982,1,on_time
ORD-US-32983,4,on_time
ORD-US-32984,5,on_time
ORD-US-32985,5,on_time
ORD-US-32986,5,on_time
ORD-US-32987,5,on_time
ORD-US-32988,5,on_time
ORD-US-32989,2,on_time
ORD-US-32990,5,on_time
ORD-US-32991,5,on_time
ORD-US-32992,5,on_time
ORD-US-32993,5,on_time
ORD-US-32994,4,on_time
ORD-US-32995,4,on_time
ORD-US-32996,5,on_time
ORD-US-32997,5,on_time
ORD-US-32998,5,on_time
ORD-US-32999,4,delivery_issue
ORD-US-33000,5,on_time
ORD-US-33001,4,on_time
ORD-US-33002,3,on_time
ORD-US-33003,5,on_time
ORD-US-33004,4,on_time
ORD-US-33005,4,on_time
ORD-US-33006,4,on_time
ORD-US-33007,2,on_time
ORD-US-33008,5,on_time
ORD-US-33009,2,on_time
ORD-US-33010,4,on_time
ORD-US-33011,5,on_time
ORD-US-33012,5,on_time
ORD-US-33013,4,on_time
ORD-US-33014,4,on_time
ORD-US-33015,4,on_time
ORD-US-33016,3,on_time
ORD-US-33017,1,delivery_issue
ORD-US-33018,4,on_time
ORD-US-33019,3,on_time
ORD-US-33020,5,on_time
ORD-US-33021,4,on_time
ORD-US-33022,2,delivery_issue
ORD-US-33023,5,on_time
ORD-US-33024,4,on_time
ORD-US-33025,5,on_time
ORD-US-33026,2,on_time
ORD-US-33027,5,on_time
ORD-US-33028,4,on_time
ORD-US-33029,1,delivery_issue
ORD-US-33030,3,on_time
ORD-US-33031,4,on_time
ORD-US-33032,5,on_time
ORD-US-33033,4,on_time
ORD-US-33034,4,on_time
ORD-US-33035,2,on_time
ORD-US-33036,4,on_time
ORD-US-33037,5,on_time
ORD-US-33038,4,on_time
ORD-US-33039,3,on_time
ORD-US-33040,5,on_time
ORD-US-33041,5,on_time
ORD-US-33042,1,on_time
ORD-US-33043,5,on_time
ORD-US-33044,5,on_time
ORD-US-33045,5,on_time
ORD-US-33046,3,on_time
ORD-US-33047,3,on_time
ORD-US-33048,5,on_time
ORD-US-33049,5,on_time
ORD-US-33050,3,on_time
ORD-US-33051,1,on_time
ORD-US-33052,4,on_time
ORD-US-33053,5,on_time
ORD-US-33054,5,on_time
ORD-US-33055,5,on_time
ORD-US-33056,5,on_time
ORD-US-33057,5,on_time
ORD-US-33058,5,on_time
ORD-US-33059,4,on_time
ORD-US-33060,5,on_time
ORD-US-33061,3,on_time
ORD-US-33062,5,on_time
ORD-US-33063,5,on_time
ORD-US-33064,5,on_time
ORD-US-33065,1,on_time
ORD-US-33066,1,on_time
ORD-US-33067,4,on_time
ORD-US-33068,5,on_time
ORD-US-33069,3,on_time
ORD-US-33070,5,on_time
ORD-US-33071,3,on_time
ORD-US-33072,4,on_time
ORD-US-33073,5,on_time
ORD-US-33074,3,on_time
ORD-US-33075,5,on_time
ORD-US-33076,3,on_time
ORD-US-33077,4,on_time
ORD-US-33078,3,on_time
ORD-US-33079,2,on_time
ORD-US-33080,5,on_time
ORD-US-33081,1,on_time
ORD-US-33082,5,on_time
ORD-US-33083,4,on_time
ORD-US-33084,4,on_time
ORD-US-33085,1,on_time
ORD-US-33086,5,on_time
ORD-US-33087,4,on_time
ORD-US-33088,5,on_time
ORD-US-33089,5,on_time
ORD-US-33090,3,on_time
ORD-US-33091,4,on_time
ORD-US-33092,4,on_time
ORD-US-33093,3,on_time
ORD-US-33094,5,on_time
ORD-US-33095,5,on_time
ORD-US-33096,4,on_time
ORD-US-33097,4,on_time
ORD-US-33098,4,on_time
ORD-US-33099,3,on_time
ORD-US-33100,5,on_time
ORD-US-33101,4,on_time
ORD-US-33102,5,on_time
ORD-US-33103,4,on_time
ORD-US-33104,4,on_time
ORD-US-33105,5,on_time
ORD-US-33106,3,on_time
ORD-US-33107,4,on_time
ORD-US-33108,5,on_time
ORD-US-33109,5,on_time
ORD-US-33110,5,on_time
ORD-US-33111,5,on_time
ORD-US-33112,3,on_time
ORD-US-33113,5,on_time
ORD-US-33114,4,on_time
ORD-US-33115,3,delivery_issue
ORD-US-33116,5,on_time
ORD-US-33117,5,on_time
ORD-US-33118,4,on_time
ORD-US-33119,4,on_time
ORD-US-33120,5,on_time
ORD-US-33121,2,on_time
ORD-US-33122,5,on_time
ORD-US-33123,3,on_time
ORD-US-33124,4,on_time
ORD-US-33125,5,on_time
ORD-US-33126,1,on_time
ORD-US-33127,4,on_time
ORD-US-33128,5,on_time
ORD-US-33129,5,on_time
ORD-US-33130,5,on_time
ORD-US-33131,3,on_time
ORD-US-33132,4,on_time
ORD-US-33133,4,on_time
ORD-US-33134,5,on_time
ORD-US-33135,4,on_time
ORD-US-33136,4,on_time
ORD-US-33137,5,on_time
ORD-US-33138,3,on_time
ORD-US-33139,4,on_time
ORD-US-33140,5,on_time
ORD-US-33141,1,on_time
ORD-US-33142,5,delivery_issue
ORD-US-33143,4,on_time
ORD-US-33144,4,on_time
ORD-US-33145,4,on_time
ORD-US-33146,5,on_time
ORD-US-33147,4,on_time
ORD-US-33148,4,on_time
ORD-US-33149,4,on_time
ORD-US-33150,4,on_time
ORD-US-33151,4,on_time
ORD-US-33152,4,on_time
ORD-US-33153,5,on_time
ORD-US-33154,4,on_time
ORD-US-33155,5,on_time
ORD-US-33156,3,on_time
ORD-US-33157,3,on_time
ORD-US-33158,5,on_time
ORD-US-33159,5,on_time
ORD-US-33160,4,on_time
ORD-US-33161,5,on_time
ORD-US-33162,5,on_time
ORD-US-33163,5,on_time
ORD-US-33164,1,on_time
ORD-US-33165,2,on_time
ORD-US-33166,5,on_time
ORD-US-33167,5,on_time
ORD-US-33168,4,on_time
ORD-US-33169,4,on_time
ORD-US-33170,5,on_time
ORD-US-33171,5,on_time
ORD-US-33172,5,on_time
ORD-US-33173,2,on_time
ORD-US-33174,5,on_time
ORD-US-33175,4,on_time
ORD-US-33176,5,on_time
ORD-US-33177,4,on_time
ORD-US-33178,4,on_time
ORD-US-33179,3,on_time
ORD-US-33180,5,on_time
ORD-US-33181,4,on_time
ORD-US-33182,4,on_time
ORD-US-33183,4,on_time
ORD-US-33184,5,on_time
ORD-US-33185,3,on_time
ORD-US-33186,5,on_time
ORD-US-33187,5,on_time
ORD-US-33188,5,on_time
ORD-US-33189,1,on_time
ORD-US-33190,3,on_time
ORD-US-33191,5,on_time
ORD-US-33192,4,on_time
ORD-US-33193,1,on_time
ORD-US-33194,2,on_time
ORD-US-33195,5,on_time
ORD-US-33196,4,on_time
ORD-US-33197,5,on_time
ORD-US-33198,5,on_time
ORD-US-33199,4,on_time
ORD-US-33200,5,on_time
ORD-US-33201,5,on_time
ORD-US-33202,1,on_time
ORD-US-33203,4,on_time
ORD-US-33204,4,on_time
ORD-US-33205,5,on_time
ORD-US-33206,4,on_time
ORD-US-33207,5,on_time
ORD-US-33208,5,on_time
ORD-US-33209,5,on_time
ORD-US-33210,1,delivery_issue
ORD-US-33211,5,on_time
ORD-US-33212,4,on_time
ORD-US-33213,4,on_time
ORD-US-33214,5,on_time
ORD-US-33215,4,on_time
ORD-US-33216,5,on_time
ORD-US-33217,4,on_time
ORD-US-33218,5,on_time
ORD-US-33219,3,on_time
ORD-US-33220,5,on_time
ORD-US-33221,5,on_time
ORD-US-33222,4,on_time
ORD-US-33223,5,on_time
ORD-US-33224,4,on_time
ORD-US-33225,5,on_time
ORD-US-33226,5,on_time
ORD-US-33227,5,on_time
ORD-US-33228,1,on_time
ORD-US-33229,5,on_time
ORD-US-33230,5,on_time
ORD-US-33231,4,on_time
ORD-US-33232,4,on_time
ORD-US-33233,2,on_time
ORD-US-33234,5,on_time
ORD-US-33235,3,on_time
ORD-US-33236,5,on_time
ORD-US-33237,3,on_time
ORD-US-33238,5,on_time
ORD-US-33239,2,on_time
ORD-US-33240,3,on_time
ORD-US-33241,1,delivery_issue
ORD-US-33242,5,on_time
ORD-US-33243,5,on_time
ORD-US-33244,1,on_time
ORD-US-33245,5,on_time
ORD-US-33246,5,on_time
ORD-US-33247,5,on_time
ORD-US-33248,4,on_time
ORD-US-33249,4,on_time
ORD-US-33250,2,on_time
ORD-US-33251,5,on_time
ORD-US-33252,3,on_time
ORD-US-33253,5,on_time
ORD-US-33254,3,on_time
ORD-US-33255,2,delivery_issue
ORD-US-33256,4,on_time
ORD-US-33257,4,on_time
ORD-US-33258,5,on_time
ORD-US-33259,5,on_time
ORD-US-33260,5,on_time
ORD-US-33261,4,on_time
ORD-US-33262,3,on_time
ORD-US-33263,3,on_time
ORD-US-33264,1,on_time
ORD-US-33265,4,on_time
ORD-US-33266,3,on_time
ORD-US-33267,5,on_time
ORD-US-33268,1,on_time
ORD-US-33269,5,on_time
ORD-US-33270,5,on_time
ORD-US-33271,5,on_time
ORD-US-33272,5,on_time
ORD-US-33273,1,on_time
ORD-US-33274,5,on_time
ORD-US-33275,5,on_time
ORD-US-33276,5,on_time
ORD-US-33277,5,on_time
ORD-US-33278,3,on_time
ORD-US-33279,4,on_time
ORD-US-33280,4,on_time
ORD-US-33281,3,on_time
ORD-US-33282,5,on_time
ORD-US-33283,5,on_time
ORD-US-33284,3,on_time
ORD-US-33285,5,on_time
ORD-US-33286,5,on_time
ORD-US-33287,3,on_time
ORD-US-33288,4,on_time
ORD-US-33289,5,on_time
ORD-US-33290,5,on_time
ORD-US-33291,1,on_time
ORD-US-33292,5,on_time
ORD-US-33293,5,on_time
ORD-US-33294,1,on_time
ORD-US-33295,5,on_time
ORD-US-33296,5,on_time
ORD-US-33297,3,on_time
ORD-US-33298,5,on_time
ORD-US-33299,5,on_time
ORD-US-33300,5,on_time
ORD-US-33301,3,on_time
ORD-US-33302,4,on_time
ORD-US-33303,4,on_time
ORD-US-33304,5,on_time
ORD-US-33305,3,on_time
ORD-US-33306,4,on_time
ORD-US-33307,5,on_time
ORD-US-33308,4,on_time
ORD-US-33309,5,on_time
ORD-US-33310,4,on_time
ORD-US-33311,5,on_time
ORD-US-33312,3,on_time
ORD-US-33313,4,on_time
ORD-US-33314,4,on_time
ORD-US-33315,5,on_time
ORD-US-33316,4,on_time
ORD-US-33317,2,merchant_delay
ORD-US-33318,5,on_time
ORD-US-33319,5,on_time
ORD-US-33320,5,on_time
ORD-US-33321,4,on_time
ORD-US-33322,5,on_time
ORD-US-33323,3,on_time
ORD-US-33324,5,on_time
ORD-US-33325,1,on_time
ORD-US-33326,1,on_time
ORD-US-33327,3,on_time
ORD-US-33328,4,on_time
ORD-US-33329,4,on_time
ORD-US-33330,5,on_time
ORD-US-33331,5,on_time
ORD-US-33332,3,on_time
ORD-US-33333,5,on_time
ORD-US-33334,4,on_time
ORD-US-33335,5,on_time
ORD-US-33336,3,on_time
ORD-US-33337,4,on_time
ORD-US-33338,5,on_time
ORD-US-33339,5,delivery_issue
ORD-US-33340,5,on_time
ORD-US-33341,2,on_time
ORD-US-33342,5,on_time
ORD-US-33343,4,on_time
ORD-US-33344,5,on_time
ORD-US-33345,5,on_time
ORD-US-33346,1,on_time
ORD-US-33347,4,on_time
ORD-US-33348,4,on_time
ORD-US-33349,4,on_time
ORD-US-33350,4,on_time
ORD-US-33351,5,on_time
ORD-US-33352,3,delivery_issue
ORD-US-33353,4,on_time
ORD-US-33354,5,on_time
ORD-US-33355,4,on_time
ORD-US-33356,5,on_time
ORD-US-33357,4,on_time
ORD-US-33358,4,on_time
ORD-US-33359,5,on_time
ORD-US-33360,4,on_time
ORD-US-33361,3,delivery_issue
ORD-US-33362,5,on_time
ORD-US-33363,5,on_time
ORD-US-33364,5,on_time
ORD-US-33365,4,on_time
ORD-US-33366,5,on_time
ORD-US-33367,4,on_time
ORD-US-33368,5,on_time
ORD-US-33369,5,on_time
ORD-US-33370,4,on_time
ORD-US-33371,5,on_time
ORD-US-33372,4,on_time
ORD-US-33373,3,on_time
ORD-US-33374,4,on_time
ORD-US-33375,4,on_time
ORD-US-33376,4,on_time
ORD-US-33377,5,on_time
ORD-US-33378,4,on_time
ORD-US-33379,4,on_time
ORD-US-33380,5,on_time
ORD-US-33381,4,on_time
ORD-US-33382,5,on_time
ORD-US-33383,5,on_time
ORD-US-33384,5,on_time
ORD-US-33385,4,on_time
ORD-US-33386,4,on_time
ORD-US-33387,4,on_time
ORD-US-33388,5,on_time
ORD-US-33389,3,on_time
ORD-US-33390,5,on_time
ORD-US-33391,3,on_time
ORD-US-33392,4,on_time
ORD-US-33393,2,on_time
ORD-US-33394,5,on_time
ORD-US-33395,5,on_time
ORD-US-33396,2,delivery_issue
ORD-US-33397,5,on_time
ORD-US-33398,4,on_time
ORD-US-33399,5,on_time
ORD-US-33400,5,on_time
ORD-US-33401,5,on_time
ORD-US-33402,3,on_time
ORD-US-33403,5,on_time
ORD-US-33404,5,on_time
ORD-US-33405,4,on_time
ORD-US-33406,5,on_time
ORD-US-33407,5,on_time
ORD-US-33408,4,on_time
ORD-US-33409,5,on_time
ORD-US-33410,4,on_time
ORD-US-33411,4,on_time
ORD-US-33412,5,on_time
ORD-US-33413,4,on_time
ORD-US-33414,4,on_time
ORD-US-33415,5,on_time
ORD-US-33416,4,on_time
ORD-US-33417,5,on_time
ORD-US-33418,5,on_time
ORD-US-33419,5,on_time
ORD-US-33420,5,on_time
ORD-US-33421,5,on_time
ORD-US-33422,4,on_time
ORD-US-33423,4,on_time
ORD-US-33424,4,on_time
ORD-US-33425,4,on_time
ORD-US-33426,4,on_time
ORD-US-33427,4,on_time
ORD-US-33428,5,on_time
ORD-US-33429,5,on_time
ORD-US-33430,5,on_time
ORD-US-33431,5,on_time
ORD-US-33432,5,on_time
ORD-US-33433,4,on_time
ORD-US-33434,4,on_time
ORD-US-33435,4,on_time
ORD-US-33436,5,on_time
ORD-US-33437,5,on_time
ORD-US-33438,2,on_time
ORD-US-33439,5,on_time
ORD-US-33440,4,on_time
ORD-US-33441,4,on_time
ORD-US-33442,4,on_time
ORD-US-33443,4,on_time
ORD-US-33444,5,on_time
ORD-US-33445,4,on_time
ORD-US-33446,4,on_time
ORD-US-33447,5,on_time
ORD-US-33448,5,on_time
ORD-US-33449,3,on_time
ORD-US-33450,5,on_time
ORD-US-33451,4,on_time
ORD-US-33452,4,on_time
ORD-US-33453,5,delivery_issue
ORD-US-33454,5,on_time
ORD-US-33455,4,on_time
ORD-US-33456,2,on_time
ORD-US-33457,4,on_time
ORD-US-33458,5,on_time
ORD-US-33459,2,on_time
ORD-US-33460,4,on_time
ORD-US-33461,4,on_time
ORD-US-33462,1,delivery_issue
ORD-US-33463,5,on_time
ORD-US-33464,5,on_time
ORD-US-33465,5,on_time
ORD-US-33466,4,on_time
ORD-US-33467,5,on_time
ORD-US-33468,1,on_time
ORD-US-33469,4,on_time
ORD-US-33470,5,on_time
ORD-US-33471,4,on_time
ORD-US-33472,5,on_time
ORD-US-33473,5,on_time
ORD-US-33474,5,on_time
ORD-US-33475,5,on_time
ORD-US-33476,4,on_time
ORD-US-33477,3,on_time
ORD-US-33478,3,on_time
ORD-US-33479,4,on_time
ORD-US-33480,4,on_time
ORD-US-33481,2,on_time
ORD-US-33482,5,on_time
ORD-US-33483,3,on_time
ORD-US-33484,5,delivery_issue
ORD-US-33485,5,on_time
ORD-US-33486,4,on_time
ORD-US-33487,5,on_time
ORD-US-33488,4,on_time
ORD-US-33489,5,on_time
ORD-US-33490,5,on_time
ORD-US-33491,5,on_time
ORD-US-33492,2,on_time
ORD-US-33493,4,on_time
ORD-US-33494,4,on_time
ORD-US-33495,4,on_time
ORD-US-33496,4,on_time
ORD-US-33497,4,on_time
ORD-US-33498,4,on_time
ORD-US-33499,4,on_time
ORD-US-33500,5,on_time
ORD-US-33501,2,on_time
ORD-US-33502,5,on_time
ORD-US-33503,3,delivery_issue
ORD-US-33504,2,on_time
ORD-US-33505,4,on_time
ORD-US-33506,4,delivery_issue
ORD-US-33507,5,on_time
ORD-US-33508,2,on_time
ORD-US-33509,5,on_time
ORD-US-33510,4,on_time
ORD-US-33511,4,on_time
ORD-US-33512,4,on_time
ORD-US-33513,5,on_time
ORD-US-33514,4,on_time
ORD-US-33515,5,on_time
ORD-US-33516,4,on_time
ORD-US-33517,4,on_time
ORD-US-33518,5,on_time
ORD-US-33519,4,on_time
ORD-US-33520,4,on_time
ORD-US-33521,4,on_time
ORD-US-33522,4,on_time
ORD-US-33523,5,on_time
ORD-US-33524,5,on_time
ORD-US-33525,5,on_time
ORD-US-33526,4,on_time
ORD-US-33527,5,on_time
ORD-US-33528,4,on_time
ORD-US-33529,3,merchant_delay
ORD-US-33530,5,on_time
ORD-US-33531,5,on_time
ORD-US-33532,3,on_time
ORD-US-33533,5,on_time
ORD-US-33534,5,on_time
ORD-US-33535,5,on_time
ORD-US-33536,2,on_time
ORD-US-33537,4,on_time
ORD-US-33538,5,on_time
ORD-US-33539,5,on_time
ORD-US-33540,5,on_time
ORD-US-33541,5,on_time
ORD-US-33542,4,on_time
ORD-US-33543,5,on_time
ORD-US-33544,4,on_time
ORD-US-33545,4,on_time
ORD-US-33546,1,on_time
ORD-US-33547,5,on_time
ORD-US-33548,4,on_time
ORD-US-33549,3,on_time
ORD-US-33550,5,on_time
ORD-US-33551,4,on_time
ORD-US-33552,5,on_time
ORD-US-33553,4,on_time
ORD-US-33554,4,on_time
ORD-US-33555,5,on_time
ORD-US-33556,4,on_time
ORD-US-33557,5,on_time
ORD-US-33558,4,on_time
ORD-US-33559,4,on_time
ORD-US-33560,5,on_time
ORD-US-33561,5,on_time
ORD-US-33562,3,on_time
